coicop_weight
0.54000002
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
1.75
1.75
1.75
1.75
1.75
1.75
1.75
1.75
1.75
1.75
1.75
1.75
1.5
1.5
1.5
1.5
1.5
1.5
1.5
1.5
1.5
1.5
1.5
1.5
1.15
1.15
1.15
1.15
1.15
1.15
1.15
1.15
1.15
1.15
1.15
1.15
1.38
1.38
1.38
1.38
1.38
1.38
1.38
1.38
1.38
1.38
1.38
1.14
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.72000003
0.72000003
0.72000003
0.72000003
0.72000003
0.72000003
0.72000003
0.72000003
0.72000003
0.72000003
0.72000003
0.72000003
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.56
0.56
0.56
0.56
0.56
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.75999999
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.56999999
0.38
0.38
0.38
0.38
0.38
0.38
0.38
0.38
0.38
0.38
0.38
0.36000001
0.36000001
0.36000001
0.36000001
0.36000001
0.36000001
0.36000001
0.36000001
0.36000001
0.36000001
0.36000001
0.36000001
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.72000003
0.54000002
0.54000002
0.54000002
0.54000002
0.54000002
0.54000002
0.54000002
0.54000002
0.54000002
0.54000002
0.54000002
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.36000001
0.36000001
0.36000001
0.36000001
0.36000001
0.36000001
0.36000001
0.36000001
0.36000001
0.36000001
0.36000001
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.2
1.2
1.2
1.2
1.2
1.2
1.2
1.2
1.2
1.2
1.2
1.2
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.83999997
0.83999997
0.83999997
0.83999997
0.83999997
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
1.14
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.69999999
0.69999999
0.69999999
0.69999999
0.69999999
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.94999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.68000001
0.50999999
0.50999999
0.50999999
0.50999999
0.50999999
0.50999999
0.50999999
0.50999999
0.50999999
0.50999999
0.50999999
0.50999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.60000002
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.83999997
0.83999997
0.83999997
0.83999997
0.83999997
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
1.14
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.19
0.19
0.19
0.19
0.19
0.19
0.19
0.19
0.19
0.19
0.19
0.19
0.18000001
0.18000001
0.18000001
0.18000001
0.18000001
0.18000001
0.18000001
0.18000001
0.18000001
0.18000001
0.18000001
0.18000001
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
2.24
2.24
2.24
2.24
2.24
2.24
2.24
2.24
2.24
2.24
2.24
2.24
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.34
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.28
0.28
0.28
0.28
0.28
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.38
1.25
1.25
1.25
1.25
1.25
1.25
1.25
1.25
1.25
1.25
1.25
1.25
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.38
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.75999999
0.72000003
1.08
1.08
1.08
1.08
1.08
1.08
1.08
1.08
1.08
1.08
1.08
0.95999998
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.56999999
1.52
1.52
1.52
1.52
1.52
1.52
1.52
1.52
1.52
1.52
1.52
1.4400001
1.26
1.26
1.26
1.26
1.26
1.26
1.26
1.26
1.26
1.26
1.26
1.12
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.17
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.15000001
0.14
0.14
0.14
0.14
0.14
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.19
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.46000001
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.23
0.19
0.56999999
0.56999999
0.56999999
0.56999999
0.56999999
0.56999999
0.56999999
0.56999999
0.56999999
0.56999999
0.56999999
0.54000002
0.72000003
0.72000003
0.72000003
0.72000003
0.72000003
0.72000003
0.72000003
0.72000003
0.72000003
0.72000003
0.72000003
0.63999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
0.30000001
3.25
3.25
3.25
3.25
3.25
3.25
3.25
3.25
3.25
3.25
3.25
3.25
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
2.53
2.53
2.53
2.53
2.53
2.53
2.53
2.53
2.53
2.53
2.53
2.53
2.76
2.76
2.76
2.76
2.76
2.76
2.76
2.76
2.76
2.76
2.76
2.28
2.28
2.28
2.28
2.28
2.28
2.28
2.28
2.28
2.28
2.28
2.28
2.1600001
2.1600001
2.1600001
2.1600001
2.1600001
2.1600001
2.1600001
2.1600001
2.1600001
2.1600001
2.1600001
2.1600001
1.92
1.6
1.6
1.6
1.6
1.6
1.6
1.6
1.6
1.6
1.6
1.6
1.6
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
1.92
1.92
1.92
1.92
1.92
1.92
1.92
1.92
1.92
1.92
1.92
1.92
1.8
1.8
1.8
1.8
1.8
1.8
1.8
1.8
1.8
1.8
1.8
1.8
2.0899999
2.0899999
2.0899999
2.0899999
2.0899999
2.0899999
2.0899999
2.0899999
2.0899999
2.0899999
2.0899999
1.98
1.98
1.98
1.98
1.98
1.98
1.98
1.98
1.98
1.98
1.98
1.98
1.76
1.76
1.76
1.76
1.76
1.76
1.76
1.76
1.76
1.76
1.76
1.76
1.76
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
0.63999999
1.76
1.76
1.76
1.76
1.76
1.76
1.76
1.76
1.76
1.76
1.76
1.76
1.8
1.8
1.8
1.8
1.8
1.8
1.8
1.8
1.8
1.8
1.8
1.8
0.18000001
0.18000001
0.18000001
0.18000001
0.18000001
0.18000001
0.18000001
0.18000001
0.18000001
0.18000001
0.18000001
0.16
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.28
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.89999998
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.80000001
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
0.85000002
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
1.02
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
0.95999998
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.1900001
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.12
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
1.05
0.89999998
0.89999998
0.89999998
0.64999998
0.64999998
0.64999998
0.64999998
0.64999998
0.64999998
0.64999998
0.64999998
0.64999998
0.64999998
0.64999998
0.38999999
0.38999999
0.38999999
0.38999999
0.38999999
0.38999999
0.38999999
0.38999999
0.38999999
0.38999999
0.38999999
0.38999999
0.38999999
0.38999999
0.38999999
0.38999999
0.60000002
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.47999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.31999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
0.44999999
